x,y,CHM.S,Slope.S,DistRoad.S,Height,Orientation,BHG,YCASC,Rat
570354.3066,8833388.287,-1.512508703,0.501147257,-0.91665346,B,Horizontal,1,1,1
570424.3066,8833388.287,-0.747676242,1.052076727,0,B,Horizontal,1,1,1
570494.3066,8833388.287,-1.253384275,0.365055788,-0.91665346,B,Horizontal,1,1,1
570564.3066,8833388.287,-1.063910584,-0.65123034,-0.82305302,B,Horizontal,1,1,1
570634.3066,8833388.287,-1.447318446,-0.982216916,-0.63733737,B,Horizontal,1,1,1
570704.3066,8833388.287,-1.471629401,-0.674106434,-0.428040471,B,Horizontal,1,1,1
570774.3066,8833388.287,0,-0.567147667,-0.210920732,B,Horizontal,1,1,1
570844.3066,8833388.287,-0.939203122,-0.513200302,-0.327873252,B,Horizontal,1,1,1
570914.3066,8833388.287,-1.058523194,-0.599327359,-0.503481135,B,Horizontal,1,1,1
570984.3066,8833388.287,-0.968629197,-0.727545634,-0.63733737,B,Horizontal,1,1,1
571054.3066,8833388.287,-0.473068087,-0.853277284,-0.82305302,B,Horizontal,1,1,1
571124.3066,8833388.287,-1.216794354,-0.905001872,-0.91665346,B,Horizontal,1,1,1
571194.3066,8833388.287,-0.904223021,-0.91206765,0,B,Horizontal,1,1,1
571264.3066,8833388.287,0,-0.697528692,0,B,Horizontal,1,1,1
571334.3066,8833388.287,-0.95147465,-0.835007665,-0.91665346,B,Horizontal,1,1,1
571404.3066,8833388.287,-1.335876374,-0.849800621,-0.82305302,B,Horizontal,1,1,1
571474.3066,8833388.287,-1.504559289,-0.911016348,-0.63733737,B,Horizontal,1,1,1
571544.3066,8833388.287,0,-0.972204469,-0.63733737,B,Horizontal,1,1,1
571614.3066,8833388.287,-0.743184518,-0.962125624,-0.690682015,B,Horizontal,1,1,1
571684.3066,8833388.287,-1.332092852,-0.880660864,-0.690682015,B,Horizontal,1,1,1
571754.3066,8833388.287,-1.188278824,-0.835514161,-0.690682015,B,Horizontal,1,1,1
571824.3066,8833388.287,-0.648389648,-0.880801308,-0.690682015,B,Horizontal,1,1,1
571894.3066,8833388.287,-0.680828555,-0.929889233,-0.91665346,B,Horizontal,1,1,1
571964.3066,8833388.287,-1.454370706,-0.696764468,0,B,Horizontal,1,1,1
572034.3066,8833388.287,-1.113626041,-0.438385635,-0.91665346,B,Horizontal,1,1,1
572104.3066,8833388.287,-0.814092462,-0.350712524,-0.91665346,B,Horizontal,1,1,1
572174.3066,8833388.287,-0.820493057,0.046118435,0,B,Horizontal,1,1,1
572244.3066,8833388.287,-0.411110859,0.748948899,-0.91665346,B,Horizontal,1,1,1
572314.3066,8833388.287,-0.012155294,1.344661203,-0.690682015,B,Horizontal,1,1,1
572384.3066,8833388.287,-0.572302607,0.605302471,-0.46471057,B,Horizontal,1,1,1
572454.3066,8833388.287,0.124944209,0.769325541,-0.238739124,B,Horizontal,1,1,1
572524.3066,8833388.287,0.960571539,1.164127075,-0.012767729,B,Horizontal,1,1,1
572594.3066,8833388.287,-0.526680884,0.280870602,0.213203766,B,Horizontal,1,1,1
572664.3066,8833388.287,-1.412878423,3.121301533,0.43917526,B,Horizontal,1,1,1
572734.3066,8833388.287,-0.900560012,3.050175725,0.665146656,B,Horizontal,1,1,1
572804.3066,8833388.287,0.146611124,-0.262309818,0.891118052,B,Horizontal,1,1,1
572874.3066,8833388.287,-0.243801945,-0.474641337,1.117089448,B,Horizontal,1,1,1
572944.3066,8833388.287,-0.674707484,-0.790280214,1.343061041,B,Horizontal,1,1,1
569864.3066,8833318.287,-0.390648705,0.12942024,0.665146656,B,Horizontal,1,1,1
569934.3066,8833318.287,0.753944603,3.40472055,0.43917526,B,Horizontal,1,1,1
570004.3066,8833318.287,-0.233736853,3.591769305,0.213203766,B,Horizontal,1,1,1
570074.3066,8833318.287,-0.706690561,0.631364143,-0.012767729,B,Horizontal,1,1,1
570144.3066,8833318.287,-0.406329754,1.070977674,-0.238739124,B,Horizontal,1,1,1
570214.3066,8833318.287,-0.36271361,1.242477021,-0.46471057,B,Horizontal,1,1,1
570284.3066,8833318.287,-1.048026634,0.314370999,-0.690682015,B,Horizontal,1,1,1
570354.3066,8833318.287,0,0.188867313,-0.91665346,B,Horizontal,1,1,1
570424.3066,8833318.287,-0.634322323,0.846944104,0,B,Horizontal,1,1,1
570494.3066,8833318.287,-1.253931792,0.735732019,0,B,Horizontal,1,1,1
570564.3066,8833318.287,-1.188220799,-0.437652052,-0.91665346,B,Horizontal,1,1,1
570634.3066,8833318.287,-1.228737073,-0.890512191,-0.690682015,B,Horizontal,1,1,1
570704.3066,8833318.287,-1.233246651,-0.683933672,-0.503481135,B,Horizontal,1,1,1
570774.3066,8833318.287,-1.282143808,-0.697497879,-0.327873252,B,Horizontal,1,1,1
570844.3066,8833318.287,-1.33805454,-0.655999319,-0.183909249,B,Horizontal,1,1,1
570914.3066,8833318.287,-1.500298176,-0.755372796,-0.327873252,B,Horizontal,1,1,1
570984.3066,8833318.287,-1.386108104,-0.83452641,-0.503481135,B,Horizontal,1,1,1
571054.3066,8833318.287,-1.006412349,-0.905717934,-0.63733737,B,Horizontal,1,1,1
571124.3066,8833318.287,-0.886873569,-0.666922599,-0.82305302,B,Horizontal,1,1,1
571194.3066,8833318.287,-1.50400582,-0.834715239,-0.91665346,B,Horizontal,1,1,1
571264.3066,8833318.287,0,-0.60006954,0,B,Horizontal,1,1,1
571334.3066,8833318.287,0,-0.643187059,0,B,Horizontal,1,1,1
571404.3066,8833318.287,0,-0.897102096,-0.91665346,B,Horizontal,1,1,1
571474.3066,8833318.287,0,-0.942994324,-0.690682015,B,Horizontal,1,1,1
571544.3066,8833318.287,-1.499978295,-0.930078768,-0.82305302,B,Horizontal,1,1,1
571614.3066,8833318.287,-1.302784314,-0.904201626,-0.91665346,B,Horizontal,1,1,1
571684.3066,8833318.287,-1.46588047,-0.996160244,-0.91665346,B,Horizontal,1,1,1
571754.3066,8833318.287,-1.09151557,-1.035010616,-0.91665346,B,Horizontal,1,1,1
571824.3066,8833318.287,-1.010762731,-0.987189168,-0.91665346,B,Horizontal,1,1,1
571894.3066,8833318.287,-1.524347275,-1.049023486,-0.91665346,B,Horizontal,1,1,1
571964.3066,8833318.287,-1.477649115,-0.761724283,0,B,Horizontal,1,1,1
572034.3066,8833318.287,-1.37665748,-0.557031459,-0.91665346,B,Horizontal,1,1,1
572104.3066,8833318.287,-1.290134881,-0.339923911,-0.91665346,B,Horizontal,1,1,1
572174.3066,8833318.287,-1.060214843,0.207218863,0,B,Horizontal,1,1,1
572244.3066,8833318.287,-0.442463659,1.180815855,-0.91665346,B,Horizontal,1,1,1
572314.3066,8833318.287,-0.079011908,1.25892783,-0.690682015,B,Horizontal,1,1,1
572384.3066,8833318.287,-0.652680516,0.180326081,-0.46471057,B,Horizontal,1,1,1
572454.3066,8833318.287,-0.90598311,0.576933994,-0.238739124,B,Horizontal,1,1,1
572524.3066,8833318.287,-0.743404715,1.134777965,-0.012767729,B,Horizontal,1,1,1
572594.3066,8833318.287,-1.100348748,0.438685518,0.213203766,B,Horizontal,1,1,1
572664.3066,8833318.287,-0.939673273,3.052967551,0.43917526,B,Horizontal,1,1,1
572734.3066,8833318.287,-0.250429805,3.035943136,0.665146656,B,Horizontal,1,1,1
572804.3066,8833318.287,-0.468325851,-0.183181859,0.891118052,B,Horizontal,1,1,1
572874.3066,8833318.287,0.598924698,-0.483610229,1.117089448,B,Horizontal,1,1,1
572944.3066,8833318.287,-1.468480619,-0.763741705,1.343061041,B,Horizontal,1,1,1
569864.3066,8833248.287,-1.419329232,-0.447692295,0.679215169,B,Horizontal,1,1,1
569934.3066,8833248.287,0.182559796,2.595365067,0.455234521,B,Horizontal,1,1,1
570004.3066,8833248.287,-0.035427008,3.974466783,0.231905763,B,Horizontal,1,1,1
570074.3066,8833248.287,-0.224074215,1.899375924,0.009607898,B,Horizontal,1,1,1
570144.3066,8833248.287,-0.662622864,0.935198731,-0.210920732,B,Horizontal,1,1,1
570214.3066,8833248.287,0.379962257,1.258666749,-0.428040471,B,Horizontal,1,1,1
570284.3066,8833248.287,-0.707156992,0.608591835,-0.63733737,B,Horizontal,1,1,1
570354.3066,8833248.287,-1.44077502,0.043721737,-0.82305302,B,Horizontal,1,1,1
570424.3066,8833248.287,-1.522987409,0.569961857,-0.91665346,B,Horizontal,1,1,1
570494.3066,8833248.287,-1.521160368,0.885755793,0,B,Horizontal,1,1,1
570564.3066,8833248.287,-1.292063094,-0.156898722,-0.91665346,B,Horizontal,1,1,1
570634.3066,8833248.287,-1.347911338,-0.774849447,-0.82305302,B,Horizontal,1,1,1
570704.3066,8833248.287,-1.087321409,-0.674717799,-0.63733737,B,Horizontal,1,1,1
570774.3066,8833248.287,-0.916814429,-0.583764333,-0.428040471,B,Horizontal,1,1,1
570844.3066,8833248.287,-1.215970102,-0.592951285,-0.210920732,B,Horizontal,1,1,1
570914.3066,8833248.287,-1.380856104,-0.675927427,-0.183909249,B,Horizontal,1,1,1
570984.3066,8833248.287,-1.217634971,-0.782121936,-0.327873252,B,Horizontal,1,1,1
571054.3066,8833248.287,-1.449755493,-0.829847323,-0.503481135,B,Horizontal,1,1,1
571124.3066,8833248.287,-0.829787459,-0.614897469,-0.63733737,B,Horizontal,1,1,1
571194.3066,8833248.287,0,-0.824528001,-0.82305302,B,Horizontal,1,1,1
571264.3066,8833248.287,0,-0.834163229,-0.91665346,B,Horizontal,1,1,1
571334.3066,8833248.287,0,-0.853452547,0,B,Horizontal,1,1,1
571404.3066,8833248.287,0,-0.744168422,-0.91665346,B,Horizontal,1,1,1
571474.3066,8833248.287,-0.317573196,-0.942442159,-0.82305302,B,Horizontal,1,1,1
571544.3066,8833248.287,-0.723644997,-1.062146586,-0.91665346,B,Horizontal,1,1,1
571614.3066,8833248.287,-0.02066264,-0.976338793,0,B,Horizontal,1,1,1
571684.3066,8833248.287,-0.854644444,-0.894022813,0,B,Horizontal,1,1,1
571754.3066,8833248.287,-0.235802689,-0.852653796,0,B,Horizontal,1,1,1
571824.3066,8833248.287,-0.621498815,-0.930580948,0,B,Horizontal,1,1,1
571894.3066,8833248.287,-1.144490836,-0.962212508,0,B,Horizontal,1,1,1
571964.3066,8833248.287,-0.55207869,-0.741838988,0,B,Horizontal,1,1,1
572034.3066,8833248.287,-0.82883228,-0.516318341,-0.91665346,B,Horizontal,1,1,1
572104.3066,8833248.287,-1.232605402,-0.368547141,-0.91665346,B,Horizontal,1,1,1
572174.3066,8833248.287,-1.136681277,0.080492997,0,B,Horizontal,1,1,1
572244.3066,8833248.287,-0.556384437,1.467776926,-0.91665346,B,Horizontal,1,1,1
572314.3066,8833248.287,-1.021756222,1.382473001,-0.690682015,B,Horizontal,1,1,1
572384.3066,8833248.287,0.583836544,-0.040421907,-0.46471057,B,Horizontal,1,1,1
572454.3066,8833248.287,0.535635687,0.555006139,-0.238739124,B,Horizontal,1,1,1
572524.3066,8833248.287,0.198766045,1.024323122,-0.012767729,B,Horizontal,1,1,1
572594.3066,8833248.287,-0.573289775,0.505131276,0.213203766,B,Horizontal,1,1,1
572664.3066,8833248.287,-0.716625469,2.551162441,0.43917526,B,Horizontal,1,1,1
572734.3066,8833248.287,0.448414929,3.122345579,0.665146656,B,Horizontal,1,1,1
572804.3066,8833248.287,-0.648775364,0.615807032,0.891118052,B,Horizontal,1,1,1
572874.3066,8833248.287,-1.025027749,-0.537191868,1.117089448,B,Horizontal,1,1,1
572944.3066,8833248.287,-0.73888993,-0.814471957,1.343061041,B,Horizontal,1,1,1
569864.3066,8833178.287,-1.458945283,-0.450426554,0.720783441,B,Horizontal,1,1,1
569934.3066,8833178.287,-0.085128888,0.895555245,0.502472011,B,Horizontal,1,1,1
570004.3066,8833178.287,0.141868145,3.700258205,0.286543964,B,Horizontal,1,1,1
570074.3066,8833178.287,-0.212571146,3.174632614,0.074268601,B,Horizontal,1,1,1
570144.3066,8833178.287,-1.062805879,0.979626673,-0.132049835,B,Horizontal,1,1,1
570214.3066,8833178.287,-0.879242548,1.236699141,-0.327873252,B,Horizontal,1,1,1
570284.3066,8833178.287,0.120305191,0.888221612,-0.503481135,B,Horizontal,1,1,1
570354.3066,8833178.287,-1.06727603,0.182210178,-0.690682015,B,Horizontal,1,1,1
570424.3066,8833178.287,0,0.557840194,-0.91665346,B,Horizontal,1,1,1
570494.3066,8833178.287,-1.264321229,0.959699837,0,B,Horizontal,1,1,1
570564.3066,8833178.287,-1.403389116,-0.012746709,0,B,Horizontal,1,1,1
570634.3066,8833178.287,0,-0.818221943,-0.91665346,B,Horizontal,1,1,1
570704.3066,8833178.287,-0.942125198,-0.707614775,-0.690682015,B,Horizontal,1,1,1
570774.3066,8833178.287,-1.015367529,-0.479298278,-0.503481135,B,Horizontal,1,1,1
570844.3066,8833178.287,-0.695870401,-0.372784056,-0.327873252,B,Horizontal,1,1,1
570914.3066,8833178.287,-1.151357119,-0.305826867,-0.132049835,B,Horizontal,1,1,1
570984.3066,8833178.287,-0.953175226,-0.500857209,-0.183909249,B,Horizontal,1,1,1
571054.3066,8833178.287,-0.819043922,-0.677495525,-0.327873252,B,Horizontal,1,1,1
571124.3066,8833178.287,-1.376775018,-0.610474373,-0.503481135,B,Horizontal,1,1,1
571194.3066,8833178.287,-1.370234568,-0.75608977,-0.690682015,B,Horizontal,1,1,1
571264.3066,8833178.287,0,-0.773580532,-0.91665346,B,Horizontal,1,1,1
571334.3066,8833178.287,-1.388057146,-0.793646368,0,B,Horizontal,1,1,1
571404.3066,8833178.287,-0.706822233,-0.874175175,0,B,Horizontal,1,1,1
571474.3066,8833178.287,-0.288914835,-1.022267885,-0.91665346,B,Horizontal,1,1,1
571544.3066,8833178.287,-0.176297386,-1.009187959,-0.82305302,B,Horizontal,1,1,1
571614.3066,8833178.287,-0.421205708,-0.995681319,-0.91665346,B,Horizontal,1,1,1
571684.3066,8833178.287,-0.579793774,-1.023321797,-0.91665346,B,Horizontal,1,1,1
571754.3066,8833178.287,-1.429912457,-1.040139896,-0.91665346,B,Horizontal,1,1,1
571824.3066,8833178.287,0,-1.035039154,0,B,Horizontal,1,1,1
571894.3066,8833178.287,-1.302361774,-0.950444964,0,B,Horizontal,1,1,1
571964.3066,8833178.287,-0.958129662,-0.670249103,0,B,Horizontal,1,1,1
572034.3066,8833178.287,-1.160864279,-0.42494681,0,B,Horizontal,1,1,1
572104.3066,8833178.287,0,-0.36499649,0,B,Horizontal,1,1,1
572174.3066,8833178.287,-0.899368269,-0.110888755,0,B,Horizontal,1,1,1
572244.3066,8833178.287,-0.556649269,1.484913036,-0.91665346,B,Horizontal,1,1,1
572314.3066,8833178.287,-1.317397668,1.54434938,-0.690682015,B,Horizontal,1,1,1
572384.3066,8833178.287,0.173838389,-0.022472019,-0.46471057,B,Horizontal,1,1,1
572454.3066,8833178.287,-0.457803068,0.621222041,-0.238739124,B,Horizontal,1,1,1
572524.3066,8833178.287,-1.435096017,0.924066642,-0.012767729,B,Horizontal,1,1,1
572594.3066,8833178.287,-0.577556839,0.527800142,0.213203766,B,Horizontal,1,1,1
572664.3066,8833178.287,-0.59725258,1.477209105,0.43917526,B,Horizontal,1,1,1
572734.3066,8833178.287,-1.008397099,3.068572944,0.665146656,B,Horizontal,1,1,1
572804.3066,8833178.287,-0.074774787,1.788292728,0.891118052,B,Horizontal,1,1,1
572874.3066,8833178.287,-0.280228578,-0.666405081,1.117089448,B,Horizontal,1,1,1
572944.3066,8833178.287,-1.109568388,-0.792235118,1.343061041,B,Horizontal,1,1,1
569934.3066,8833108.287,-0.846836744,-0.297931252,0.578322256,B,Horizontal,1,1,1
570004.3066,8833108.287,-0.573589571,3.163526936,0.37323765,B,Horizontal,1,1,1
570074.3066,8833108.287,0.021495442,3.56802503,0.175003729,B,Horizontal,1,1,1
570144.3066,8833108.287,-0.875852553,1.060064573,-0.012767729,B,Horizontal,1,1,1
570214.3066,8833108.287,-0.55613002,1.122792344,-0.210920732,B,Horizontal,1,1,1
570284.3066,8833108.287,-0.174885447,1.199184187,-0.428040471,B,Horizontal,1,1,1
570354.3066,8833108.287,-1.158977726,0.420089119,-0.63733737,B,Horizontal,1,1,1
570424.3066,8833108.287,-1.519081885,0.549853173,-0.82305302,B,Horizontal,1,1,1
570494.3066,8833108.287,-1.339694116,1.134425547,-0.91665346,B,Horizontal,1,1,1
570564.3066,8833108.287,-1.433810542,0.328982967,0,B,Horizontal,1,1,1
570634.3066,8833108.287,-1.377082996,-0.784029659,-0.91665346,B,Horizontal,1,1,1
570704.3066,8833108.287,0,-0.874131931,-0.82305302,B,Horizontal,1,1,1
570774.3066,8833108.287,-1.325934771,-0.720873678,-0.63733737,B,Horizontal,1,1,1
570844.3066,8833108.287,-1.10684754,-0.647553895,-0.428040471,B,Horizontal,1,1,1
570914.3066,8833108.287,-0.856388167,-0.358608758,-0.210920732,B,Horizontal,1,1,1
570984.3066,8833108.287,-1.359373492,-0.236783856,-0.012767729,B,Horizontal,1,1,1
571054.3066,8833108.287,-1.528043016,-0.307258407,-0.210920732,B,Horizontal,1,1,1
571124.3066,8833108.287,-1.012232695,-0.422796268,-0.428040471,B,Horizontal,1,1,1
571194.3066,8833108.287,-1.419281994,-0.713708723,-0.63733737,B,Horizontal,1,1,1
571264.3066,8833108.287,-1.275768505,-0.717141488,-0.82305302,B,Horizontal,1,1,1
571334.3066,8833108.287,-1.529118709,-0.764631036,-0.91665346,B,Horizontal,1,1,1
571404.3066,8833108.287,-1.170802907,-0.872059778,0,B,Horizontal,1,1,1
571474.3066,8833108.287,-1.215499952,-0.924934812,0,B,Horizontal,1,1,1
571544.3066,8833108.287,-1.355726849,-0.938183089,-0.91665346,B,Horizontal,1,1,1
571614.3066,8833108.287,-0.11313205,-0.992544057,-0.690682015,B,Horizontal,1,1,1
571684.3066,8833108.287,-0.06085457,-1.020838903,-0.690682015,B,Horizontal,1,1,1
571754.3066,8833108.287,-1.516992988,-1.022756835,-0.91665346,B,Horizontal,1,1,1
571824.3066,8833108.287,-0.065347782,-0.9935804,0,B,Horizontal,1,1,1
571894.3066,8833108.287,-1.096754179,-0.707127106,0,B,Horizontal,1,1,1
571964.3066,8833108.287,-1.007248503,-0.545376969,-0.91665346,B,Horizontal,1,1,1
572034.3066,8833108.287,-0.419891964,-0.539291549,-0.91665346,B,Horizontal,1,1,1
572104.3066,8833108.287,-1.294750094,-0.417811051,0,B,Horizontal,1,1,1
572174.3066,8833108.287,-0.58390908,-0.24136404,0,B,Horizontal,1,1,1
572244.3066,8833108.287,-0.408666373,1.417375501,-0.91665346,B,Horizontal,1,1,1
572314.3066,8833108.287,0.304863129,1.664504909,-0.690682015,B,Horizontal,1,1,1
572384.3066,8833108.287,-0.54161635,0.112021399,-0.46471057,B,Horizontal,1,1,1
572454.3066,8833108.287,0.264712858,0.747181448,-0.238739124,B,Horizontal,1,1,1
572524.3066,8833108.287,-0.085884142,0.901878257,-0.012767729,B,Horizontal,1,1,1
572594.3066,8833108.287,-1.304225266,0.465347345,0.213203766,B,Horizontal,1,1,1
572664.3066,8833108.287,0.010667842,1.654614946,0.43917526,B,Horizontal,1,1,1
572734.3066,8833108.287,-1.203443414,3.140166165,0.665146656,B,Horizontal,1,1,1
572804.3066,8833108.287,0.202372703,1.742443289,0.891118052,B,Horizontal,1,1,1
572874.3066,8833108.287,-0.882157742,-0.825915454,1.117089448,B,Horizontal,1,1,1
569934.3066,8833038.287,-1.440578256,-0.291074318,0.679215169,B,Horizontal,1,1,1
570004.3066,8833038.287,-1.122437646,2.526514427,0.486878401,B,Horizontal,1,1,1
570074.3066,8833038.287,-0.195175572,3.734895223,0.286543964,B,Horizontal,1,1,1
570144.3066,8833038.287,-0.615557956,1.842812289,0.074268601,B,Horizontal,1,1,1
570214.3066,8833038.287,-1.128090613,0.743188213,-0.132049835,B,Horizontal,1,1,1
570284.3066,8833038.287,-1.423569887,1.287916545,-0.327873252,B,Horizontal,1,1,1
570354.3066,8833038.287,0.137191931,0.749517415,-0.503481135,B,Horizontal,1,1,1
570424.3066,8833038.287,-1.254082062,0.267484529,-0.690682015,B,Horizontal,1,1,1
570494.3066,8833038.287,-1.201265992,1.056247271,-0.91665346,B,Horizontal,1,1,1
570564.3066,8833038.287,-1.279034267,0.763157829,0,B,Horizontal,1,1,1
570634.3066,8833038.287,-1.446080581,-0.418975321,0,B,Horizontal,1,1,1
570704.3066,8833038.287,-1.121141012,-0.781625739,-0.91665346,B,Horizontal,1,1,1
570774.3066,8833038.287,-1.293372374,-0.836546309,-0.690682015,B,Horizontal,1,1,1
570844.3066,8833038.287,-1.193304675,-0.963130888,-0.46471057,B,Horizontal,1,1,1
570914.3066,8833038.287,-1.51125596,-0.766256391,-0.238739124,B,Horizontal,1,1,1
570984.3066,8833038.287,-1.084845679,-0.522649435,-0.012767729,B,Horizontal,1,1,1
571054.3066,8833038.287,-1.165384272,-0.361002636,-0.132049835,B,Horizontal,1,1,1
571124.3066,8833038.287,-1.376618797,-0.304267332,-0.327873252,B,Horizontal,1,1,1
571194.3066,8833038.287,-1.308622514,-0.469787211,-0.503481135,B,Horizontal,1,1,1
571264.3066,8833038.287,-1.172452898,-0.51177399,-0.63733737,B,Horizontal,1,1,1
571334.3066,8833038.287,-1.351687422,-0.727365264,-0.82305302,B,Horizontal,1,1,1
571404.3066,8833038.287,-1.287327367,-0.815398324,-0.91665346,B,Horizontal,1,1,1
571474.3066,8833038.287,-1.409627539,-0.820178205,0,B,Horizontal,1,1,1
571544.3066,8833038.287,-0.355534886,-1.01344114,-0.91665346,B,Horizontal,1,1,1
571614.3066,8833038.287,-1.331226941,-0.998747198,-0.82305302,B,Horizontal,1,1,1
571684.3066,8833038.287,-1.154413098,-1.026415871,-0.82305302,B,Horizontal,1,1,1
571754.3066,8833038.287,-1.4542249,-0.957900221,-0.91665346,B,Horizontal,1,1,1
571824.3066,8833038.287,-1.391851083,-0.735250735,0,B,Horizontal,1,1,1
571894.3066,8833038.287,-1.185387992,-0.452410654,-0.91665346,B,Horizontal,1,1,1
571964.3066,8833038.287,-1.477716067,-0.547359177,-0.82305302,B,Horizontal,1,1,1
572034.3066,8833038.287,-1.149245905,-0.699385828,-0.82305302,B,Horizontal,1,1,1
572104.3066,8833038.287,-1.294913754,-0.545780556,-0.91665346,B,Horizontal,1,1,1
572174.3066,8833038.287,-1.126944992,-0.319373123,-0.91665346,B,Horizontal,1,1,1
572244.3066,8833038.287,-0.65927304,1.357816458,-0.82305302,B,Horizontal,1,1,1
572314.3066,8833038.287,-0.063825744,1.68278273,-0.63733737,B,Horizontal,1,1,1
572384.3066,8833038.287,0.214250516,0.339673228,-0.428040471,B,Horizontal,1,1,1
572454.3066,8833038.287,-0.626334226,0.890724297,-0.210920732,B,Horizontal,1,1,1
572524.3066,8833038.287,0.759463108,0.888754915,0.009607898,B,Horizontal,1,1,1
572594.3066,8833038.287,-1.198851262,0.404633386,0.231905763,B,Horizontal,1,1,1
572664.3066,8833038.287,-0.707511093,2.810751899,0.455234521,B,Horizontal,1,1,1
572734.3066,8833038.287,-0.327833564,3.095419921,0.679215169,B,Horizontal,1,1,1
572804.3066,8833038.287,-1.341760882,0.412330165,0.903633607,B,Horizontal,1,1,1
572874.3066,8833038.287,-0.55512909,-0.863540865,1.082935817,B,Horizontal,1,1,1
569934.3066,8832968.287,-1.492016327,-0.35014387,0.788076012,B,Horizontal,1,1,1
570004.3066,8832968.287,-0.102487081,1.315875795,0.578322256,B,Horizontal,1,1,1
570074.3066,8832968.287,-0.6406091,3.621158307,0.37323765,B,Horizontal,1,1,1
570144.3066,8832968.287,-0.769707115,3.06624303,0.175003729,B,Horizontal,1,1,1
570214.3066,8832968.287,-1.349382047,0.599494191,-0.012767729,B,Horizontal,1,1,1
570284.3066,8832968.287,-1.216586059,1.191740235,-0.210920732,B,Horizontal,1,1,1
570354.3066,8832968.287,-0.46149881,1.115736986,-0.428040471,B,Horizontal,1,1,1
570424.3066,8832968.287,-0.925494362,0.068279859,-0.63733737,B,Horizontal,1,1,1
570494.3066,8832968.287,-1.212003578,0.609043292,-0.82305302,B,Horizontal,1,1,1
570564.3066,8832968.287,-1.523222484,0.851121251,-0.91665346,B,Horizontal,1,1,1
570634.3066,8832968.287,-1.039560946,-0.218456308,0,B,Horizontal,1,1,1
570704.3066,8832968.287,-1.289820951,-0.7559007,-0.91665346,B,Horizontal,1,1,1
570774.3066,8832968.287,-1.363647995,-0.769323156,-0.690682015,B,Horizontal,1,1,1
570844.3066,8832968.287,-1.192989257,-0.934664214,-0.503481135,B,Horizontal,1,1,1
570914.3066,8832968.287,-1.52497811,-0.979333616,-0.327873252,B,Horizontal,1,1,1
570984.3066,8832968.287,-1.387244797,-0.970115577,-0.132049835,B,Horizontal,1,1,1
571054.3066,8832968.287,-1.429702675,-0.61567452,-0.012767729,B,Horizontal,1,1,1
571124.3066,8832968.287,-1.324628466,-0.348939159,-0.183909249,B,Horizontal,1,1,1
571194.3066,8832968.287,-1.427973829,-0.576621628,-0.327873252,B,Horizontal,1,1,1
571264.3066,8832968.287,-0.957655048,-0.726114025,-0.503481135,B,Horizontal,1,1,1
571334.3066,8832968.287,-1.381838064,-0.569273346,-0.690682015,B,Horizontal,1,1,1
571404.3066,8832968.287,-1.381495866,-0.876140877,-0.91665346,B,Horizontal,1,1,1
571474.3066,8832968.287,-0.875677734,-0.852374559,0,B,Horizontal,1,1,1
571544.3066,8832968.287,0,-1.002646139,0,B,Horizontal,1,1,1
571614.3066,8832968.287,-1.357161106,-0.982336478,-0.91665346,B,Horizontal,1,1,1
571684.3066,8832968.287,-1.246824483,-0.937551228,-0.91665346,B,Horizontal,1,1,1
571754.3066,8832968.287,-0.874569309,-0.624186625,0,B,Horizontal,1,1,1
571824.3066,8832968.287,-0.781278624,-0.464028245,0,B,Horizontal,1,1,1
571894.3066,8832968.287,-1.424182868,-0.503698968,-0.91665346,B,Horizontal,1,1,1
571964.3066,8832968.287,-1.219043936,-0.739853306,-0.690682015,B,Horizontal,1,1,1
572034.3066,8832968.287,-1.389250376,-0.846706053,-0.63733737,B,Horizontal,1,1,1
572104.3066,8832968.287,-1.435453093,-0.65629864,-0.690682015,B,Horizontal,1,1,1
572174.3066,8832968.287,-0.739814609,-0.430537683,-0.690682015,B,Horizontal,1,1,1
572244.3066,8832968.287,-0.216291436,1.27059556,-0.63733737,B,Horizontal,1,1,1
572314.3066,8832968.287,-0.626526154,1.630470109,-0.503481135,B,Horizontal,1,1,1
572384.3066,8832968.287,-0.031382373,0.59880779,-0.327873252,B,Horizontal,1,1,1
572454.3066,8832968.287,-0.689332926,1.081047835,-0.132049835,B,Horizontal,1,1,1
572524.3066,8832968.287,-0.078667478,0.95335853,0.074268601,B,Horizontal,1,1,1
572594.3066,8832968.287,-1.056020683,0.381087191,0.286543964,B,Horizontal,1,1,1
572664.3066,8832968.287,-0.334439107,3.179635507,0.502472011,B,Horizontal,1,1,1
572734.3066,8832968.287,0.060938627,2.833391329,0.720783441,B,Horizontal,1,1,1
572804.3066,8832968.287,0.086313,-0.546543886,0.788076012,B,Horizontal,1,1,1
572874.3066,8832968.287,-0.518919492,-0.83443803,0.878525235,B,Horizontal,1,1,1
570004.3066,8832898.287,-0.860514818,0.06093089,0.679215169,B,Horizontal,1,1,1
570074.3066,8832898.287,-0.457174837,3.070164736,0.486878401,B,Horizontal,1,1,1
570144.3066,8832898.287,-1.060843447,3.569106766,0.286543964,B,Horizontal,1,1,1
570214.3066,8832898.287,-0.694166848,0.775463128,0.074268601,B,Horizontal,1,1,1
570284.3066,8832898.287,-1.201451225,1.10730401,-0.132049835,B,Horizontal,1,1,1
570354.3066,8832898.287,-0.924571915,1.363931624,-0.327873252,B,Horizontal,1,1,1
